filename	barcode(s)
unc.edu.776e6a2e+AC0-e939+AC0-4c92+AC0-b8dc+AC0-000c91bf5f64.1327736.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7818+AC0-01A+AC0-
unc.edu.776e6a2e+AC0-e939+AC0-4c92+AC0-b8dc+AC0-000c91bf5f64.1754992.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7818+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1983663.junction+AF8-quantification.txt	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1983948.rsem.genes.results	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1983949.rsem.isoforms.results	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1983965.rsem.genes.normalized+AF8-results	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1983966.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77d1e365+AC0-4ccc+AC0-4b1a+AC0-aa0d+AC0-cda00b246ba4.1984407.bt.exon+AF8-quantification.txt	TCGA+AC0-J9+AC0-A52C+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1208861.junction+AF8-quantification.txt	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1210861.rsem.genes.results	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1210862.rsem.isoforms.results	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1211100.rsem.genes.normalized+AF8-results	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1211118.rsem.isoforms.normalized+AF8-results	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.77e1b878+AC0-fcff+AC0-4541+AC0-9cb5+AC0-85e0dce7b721.1756855.bt.exon+AF8-quantification.txt	TCGA+AC0-CH+AC0-5772+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1346364.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1350729.rsem.genes.results	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1350730.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1350768.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1350789.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.784cb488+AC0-904d+AC0-49e4+AC0-b63e+AC0-bb0e5bacb6e3.1753538.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7789+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1374594.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1379594.rsem.genes.results	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1379595.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1379615.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1379619.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.787d4d9f+AC0-1c69+AC0-406f+AC0-8e1c+AC0-2458d77085e7.1753212.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5510+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1250197.junction+AF8-quantification.txt	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1257376.rsem.genes.results	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1257377.rsem.isoforms.results	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1257783.rsem.isoforms.normalized+AF8-results	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1257784.rsem.genes.normalized+AF8-results	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.78808f76+AC0-820b+AC0-439f+AC0-8223+AC0-38f2899cad5f.1760127.bt.exon+AF8-quantification.txt	TCGA+AC0-CH+AC0-5768+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176536.junction+AF8-quantification.txt	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176714.rsem.genes.results	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176715.rsem.isoforms.results	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176730.rsem.genes.normalized+AF8-results	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176731.rsem.isoforms.normalized+AF8-results	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.788e9097+AC0-8705+AC0-44e4+AC0-a7c7+AC0-7fbb75f7f9e2.2176758.bt.exon+AF8-quantification.txt	TCGA+AC0-QU+AC0-A6IL+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2482491.junction+AF8-quantification.txt	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2485005.rsem.genes.results	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2485006.rsem.isoforms.results	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2485019.rsem.genes.normalized+AF8-results	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2485020.rsem.isoforms.normalized+AF8-results	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79169be4+AC0-6386+AC0-4c36+AC0-9330+AC0-c56b6c9e6ebd.2485512.bt.exon+AF8-quantification.txt	TCGA+AC0-YL+AC0-A9WJ+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2135649.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2136136.rsem.genes.results	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2136137.rsem.isoforms.results	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2136163.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2136166.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79922276+AC0-6e00+AC0-4f17+AC0-851f+AC0-554f52f71520.2136295.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A6E6+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2135861.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2136353.rsem.genes.results	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2136354.rsem.isoforms.results	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2136376.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2136377.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79d5f928+AC0-67b2+AC0-4db0+AC0-b018+AC0-a52889200dd3.2136590.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A6E2+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1535199.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1543641.rsem.genes.results	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1543642.rsem.isoforms.results	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1543660.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1543661.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.79ff57d5+AC0-3224+AC0-4195+AC0-aa64+AC0-32ccd6d23e27.1749596.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-7522+AC0-01A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1235976.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1248158.rsem.genes.results	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1248159.rsem.isoforms.results	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1248251.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1248257.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7aa49ecf+AC0-9e25+AC0-4166+AC0-9ed2+AC0-487c41f1066c.1758496.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6496+AC0-11A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2402856.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2403249.rsem.genes.results	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2403250.rsem.isoforms.results	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2403266.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2403267.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7adcdf73+AC0-3ad3+AC0-4da7+AC0-ab27+AC0-2888f1d4f53a.2403401.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A8FU+AC0-01A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1357287.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1361546.rsem.genes.results	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1361547.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1361588.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1361600.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7afedcd4+AC0-d921+AC0-4996+AC0-9587+AC0-a8faa03dcea0.1756120.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7783+AC0-11A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1987358.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1988018.rsem.genes.results	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1988019.rsem.isoforms.results	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1988031.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1988032.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7c901d39+AC0-8b22+AC0-4fc7+AC0-8995+AC0-2511507b741e.1988351.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A46I+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394141.junction+AF8-quantification.txt	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394680.rsem.genes.results	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394681.rsem.isoforms.results	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394693.rsem.genes.normalized+AF8-results	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394694.rsem.isoforms.normalized+AF8-results	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dae2f3c+AC0-56cb+AC0-425a+AC0-8d7f+AC0-7113e1cfc72e.2394762.bt.exon+AF8-quantification.txt	TCGA+AC0-VN+AC0-A88N+AC0-01A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1342537.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1349032.rsem.genes.results	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1349033.rsem.isoforms.results	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1349093.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1349101.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7dc99228+AC0-873b+AC0-44e1+AC0-a2cb+AC0-9bd2fe9d217f.1755797.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7211+AC0-11A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2411494.junction+AF8-quantification.txt	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2411889.rsem.genes.results	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2411890.rsem.isoforms.results	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2411904.rsem.genes.normalized+AF8-results	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2411905.rsem.isoforms.normalized+AF8-results	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e0203fd+AC0-e55d+AC0-4d05+AC0-9877+AC0-6b502250ffc3.2412089.bt.exon+AF8-quantification.txt	TCGA+AC0-VN+AC0-A88R+AC0-01A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1730201.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1730383.rsem.genes.results	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1730384.rsem.isoforms.results	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1730396.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1730399.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e787a16+AC0-e77d+AC0-46eb+AC0-8666+AC0-7489349b5c82.1755026.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6333+AC0-11A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1233985.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1237968.rsem.genes.results	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1237969.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1238578.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1238581.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e81cb8c+AC0-9d91+AC0-4679+AC0-8a96+AC0-12365c19119b.1758704.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5515+AC0-01A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1339317.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1352370.rsem.genes.results	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1352372.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1352399.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1352400.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.7e9f1df1+AC0-e76f+AC0-45a0+AC0-9f1b+AC0-9a0cbd626430.1753501.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7317+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1341678.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1351515.rsem.genes.results	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1351516.rsem.isoforms.results	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1351569.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1351570.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.801b06ab+AC0-6ef3+AC0-46ba+AC0-af12+AC0-3b2230aabf51.1755735.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7737+AC0-11A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1416641.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1422568.rsem.genes.results	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1422569.rsem.isoforms.results	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1422599.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1422601.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.81388e39+AC0-1fc8+AC0-47bd+AC0-b49b+AC0-946bc979996d.1752768.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7233+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2166809.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2167163.rsem.genes.results	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2167164.rsem.isoforms.results	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2167176.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2167177.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
unc.edu.817b51f3+AC0-fa06+AC0-4c82+AC0-956e+AC0-220b4396d30b.2167229.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6347+AC0-01A+AC0-
